#        ID    YR  MO  DY  HR MN     SC      lon      lat    depth    MAG
201502192009  2015   2  19   4  15   6.00 -97.2677  35.8874     2.23    3.3    
201502192015  2015   2  19   6  54  27.00 -98.1668  36.7589     4.43    2.6    
201502192031  2015   2  19  14  49  52.00 -98.6744  36.5763     4.78    2.9    
201502202005  2015   2  20   3  14  24.00 -97.4206  35.8179     6.23    3.2    
201502202023  2015   2  20   9  59  57.00 -98.2088  36.5337     5.00    3.1    
201502202055  2015   2  20  19  42  29.00 -97.8592  36.6610     6.13    2.8    
201502212016  2015   2  21   4   8  47.00 -97.2972  36.3981     6.10    3.1    
201502212019  2015   2  21   6  28  18.00 -97.2014  36.3284     5.21    2.6    
201502212020  2015   2  21   6  44  45.00 -97.6284  36.6002     3.27    3.0    
201502212023  2015   2  21   7  14  25.00 -97.2678  36.1251     4.79    2.7    
201502212024  2015   2  21   8  21  44.00 -97.2753  36.1259     3.74    2.9    
201502212039  2015   2  21  12  40  42.00 -96.9471  35.4813     6.16    3.0    
201502232015  2015   2  23   3  13  33.00 -98.4031  36.7148     5.00    2.8    
201502232023  2015   2  23   6   9   6.00 -97.3772  36.2670     6.15    2.5    
201502232046  2015   2  23  14  34  50.00 -97.5040  36.3140     5.80    2.7    
201502232052  2015   2  23  17  23   5.00 -97.6272  36.9431     5.00    3.0    
201502242017  2015   2  24   2  39  53.00 -96.7739  35.9524     4.39    2.6    
201502242027  2015   2  24   4  49  50.00 -97.0664  36.5218     6.35    2.8    
201502242036  2015   2  24   6  49  59.00 -97.2626  36.1204     5.00    2.8    
201502242038  2015   2  24   7  48  50.00 -99.0105  36.5124     0.88    2.5    
201502242061  2015   2  24  18  10  30.00 -97.6220  36.6005     7.07    3.4    
201502252004  2015   2  25   2  22   8.00 -98.2988  36.8681     5.00    3.3    
201502252006  2015   2  25   2  15  33.00 -97.5737  36.2321     3.08    2.5    
201502252007  2015   2  25   2  51  55.00 -98.2903  36.8663     4.34    2.8    
201502252024  2015   2  25   9  49  44.00 -97.6295  36.9428     5.57    2.6    
201502252036  2015   2  25  13  53   7.00 -97.4431  35.8131     5.20    2.6    
201502252045  2015   2  25  17  38  30.00 -97.6276  36.9467     7.00    3.0    
201502252046  2015   2  25  17   7  58.00 -97.6035  36.2462     3.96    3.1    
201502262017  2015   2  26   7  52  32.00 -97.2870  36.3933     6.75    3.0    
201502262024  2015   2  26  11  16   9.00 -97.3326  36.4617     5.79    2.8    
201502262027  2015   2  26  15  18   0.00 -98.6809  36.5734     5.00    2.6    
201502262046  2015   2  26  22  49  17.00 -97.2804  36.1265     4.36    2.6    
201502272002  2015   2  27   0  59  30.00 -97.2840  36.3923     5.00    2.7    
201502272009  2015   2  27   2   3  36.00 -97.3435  36.4671     7.70    2.5    
201502272015  2015   2  27   4  13  25.00 -98.2961  36.8856     6.00    2.6    
201502272053  2015   2  27  20  10  23.00 -97.3809  36.2661     6.81    3.3    
201502282020  2015   2  28   5   8  28.00 -97.4449  35.8151     4.69    2.5    
201502282021  2015   2  28   5  48  35.00 -97.7582  36.4765     5.66    2.6    
201502282023  2015   2  28   5  45  52.00 -98.1522  36.5423     5.00    2.7    
201502282031  2015   2  28   9  33  14.00 -97.3177  36.4627     4.61    2.8    
201502282052  2015   2  28  17  38  58.00 -97.3049  35.7919     6.08    2.8    
201502282056  2015   2  28  20   4   1.00 -97.2771  36.1272     4.65    3.1    
201502282061  2015   2  28  22  54   6.00 -97.8779  36.8349     2.96    2.9    
201503012001  2015   3   1   0  12   5.00 -96.7739  35.9531     3.88    3.2    
201503012012  2015   3   1   5  60  15.00 -97.4355  36.1121     7.56    2.6    
201503012016  2015   3   1   8  19  16.00 -98.0279  36.9314     5.00    2.7    
201503012019  2015   3   1   8  54  58.00 -96.7749  35.9501     4.67    3.0    
201503012023  2015   3   1  12   6  28.00 -97.9672  35.3310     3.89    2.8    
201503012031  2015   3   1  16  17  49.00 -97.9656  35.3327     4.90    2.6    
201503022007  2015   3   2   2  38  29.00 -97.2455  35.8515     5.46    2.6    
201503022039  2015   3   2  11  27  46.00 -97.6578  36.2205     4.90    2.7    
201503022058  2015   3   2  19  53   7.00 -97.6451  36.2235     3.22    3.1    
201503022059  2015   3   2  20  31   6.00 -97.6541  36.2209     3.92    3.2    
201503022064  2015   3   2  23  35   0.00 -97.0636  36.1711     5.07    2.7    
201503022067  2015   3   2  23   7  26.00 -97.0639  36.1685     5.87    2.5    
201503032002  2015   3   3   1  29  29.00 -97.0622  36.1706     5.43    2.9    
201503032010  2015   3   3   3   3  33.00 -96.9481  36.4175     5.00    2.5    
201503032013  2015   3   3   4   2  31.00 -98.1525  36.9102     6.40    2.6    
201503032016  2015   3   3   5  22   2.00 -97.4023  35.9631     5.00    2.6    
201503032018  2015   3   3   5  33  16.00 -97.0595  36.0032     4.53    2.9    
201503032027  2015   3   3  11  60  10.00 -97.7129  36.8157     5.23    2.6    
201503032028  2015   3   3  12  13   6.00 -97.5158  36.0569     5.00    3.4    
201503032038  2015   3   3  15  17  10.00 -97.3132  36.4697     6.36    2.5    
201503032043  2015   3   3  17  32  41.00 -97.6891  36.6007     3.09    2.9    
201503032047  2015   3   3  20  25   5.00 -96.9948  36.1634     4.46    3.0    
201503032048  2015   3   3  20   1  26.00 -96.9956  36.1656     5.00    2.9    
201503032050  2015   3   3  20  44  56.00 -97.6292  36.5984     3.67    2.9    
201503042007  2015   3   4   3   8   8.00 -97.4020  35.9636     5.57    2.5    
201503042019  2015   3   4   9  12   3.00 -97.7541  36.6384     1.11    2.8    
201503042021  2015   3   4  11  24  36.00 -97.0448  36.4402     4.58    2.7    
201503042023  2015   3   4  12  17  33.00 -97.4547  35.8223     4.67    2.5    
201503042031  2015   3   4  15  47  16.00 -97.3152  36.4716     6.97    2.6    
201503042038  2015   3   4  18  28  56.00 -97.1146  35.5479     6.12    2.8    
201503042041  2015   3   4  20  58  24.00 -96.7944  35.9600     3.53    2.9    
201503052004  2015   3   5   1  28  11.00 -97.3216  36.4666     7.14    2.6    
201503052011  2015   3   5   3  50  12.00 -98.2748  36.8105     5.27    2.8    
201503052014  2015   3   5   4  17   0.00 -97.5992  36.6471     4.88    2.5    
201503052018  2015   3   5   5  22  55.00 -97.2719  36.1268     6.72    2.8    
201503052025  2015   3   5   8  38  16.00 -96.7858  35.9520     3.76    2.6    
201503052028  2015   3   5   8  58  41.00 -96.7711  35.9468     3.49    2.9    
201503052031  2015   3   5   9  22   5.00 -97.7601  36.9929     5.00    2.8    
201503052032  2015   3   5   9  38  21.00 -98.2779  36.8132     6.44    2.7    
201503052034  2015   3   5   9   6  51.00 -98.2774  36.8115     5.18    3.1    
201503052038  2015   3   5  12  55   4.00 -97.8713  36.7145     6.47    2.6    
201503052045  2015   3   5  14  45  13.00 -97.3804  36.2646     6.95    2.6    
201503052059  2015   3   5  17  50  56.00 -97.6291  36.9410     5.00    2.7    
201503052068  2015   3   5  19   5  49.00 -97.6626  36.6269     5.29    2.9    
201503052069  2015   3   5  20   9  33.00 -98.2732  36.8123     5.45    3.2    
201503052070  2015   3   5  20   5  57.00 -98.2242  36.5340     4.89    2.7    
201503052071  2015   3   5  20  41  59.00 -98.2629  36.7917     9.39    3.3    
201503052072  2015   3   5  21   5   1.00 -97.2892  36.1950     5.04    3.1    
201503052080  2015   3   5  23  24  26.00 -98.1523  36.9048     5.00    2.7    
201503052082  2015   3   5  23   1  56.00 -97.6699  36.6232     5.39    2.5    
201503062002  2015   3   6   0  45  12.00 -97.6727  36.6241     5.51    2.6    
201503062006  2015   3   6   0  40  53.00 -97.2281  36.0746     4.10    2.7    
201503062008  2015   3   6   2   6  59.00 -97.6691  36.6265     6.46    2.5    
201503062013  2015   3   6   5   1   8.00 -97.2265  36.0744     4.29    2.7    
201503062014  2015   3   6   5  16  19.00 -99.0051  36.5220     5.00    2.5    
201503062019  2015   3   6   7  28  47.00 -97.6282  36.5969     5.82    2.6    
201503062020  2015   3   6   8  38   2.00 -97.2699  36.1231     4.84    2.7    
201503062030  2015   3   6   8  16  59.00 -97.6730  36.6241     6.37    3.1    
201503062031  2015   3   6  10  16  11.00 -97.6668  36.6269     4.93    2.6    
201503062035  2015   3   6  10  25  41.00 -97.2808  36.1254     4.16    2.7    
201503062046  2015   3   6  14  44  49.00 -96.9993  35.4909     6.36    2.5    
201503062060  2015   3   6  19  52  14.00 -97.3762  36.0802     5.60    2.6    
201503062062  2015   3   6  21  57   8.00 -98.3478  36.8098     6.23    2.8    
201503072005  2015   3   7   1  17  54.00 -97.6299  36.7039     4.83    2.5    
201503072006  2015   3   7   2  29   9.00 -97.6673  36.6257     6.76    2.5    
201503072013  2015   3   7   4  13   1.00 -97.6622  36.6312     4.51    2.8    
201503072015  2015   3   7   4  24  24.00 -97.2047  36.3269     5.95    2.7    
201503072022  2015   3   7   7   4  50.00 -97.2756  35.6328     5.84    2.8    
201503072024  2015   3   7  10  21   5.00 -97.4682  35.7627     8.84    2.8    
201503072026  2015   3   7  12  19  15.00 -97.2738  35.6340     5.58    3.0    
201503072051  2015   3   7  20   5  44.00 -97.6196  36.5987     5.69    3.0    
201503072056  2015   3   7  21  47  11.00 -97.6328  36.5974     5.88    3.7    
201503072057  2015   3   7  21  32  16.00 -97.6350  36.6023     4.80    2.7    
201503072066  2015   3   7  22  51  46.00 -97.6678  36.6269     5.42    3.1    
201503082016  2015   3   8   5  18  12.00 -97.6979  36.6229     6.27    2.5    
201503082020  2015   3   8   6  41  15.00 -97.0607  36.0034     4.25    2.6    
201503082028  2015   3   8   9  12  56.00 -97.6600  36.6300     5.00    2.7    
201503082036  2015   3   8  13  11  46.00 -97.6489  36.6352     2.57    2.9    
201503082037  2015   3   8  13  34  51.00 -97.6542  36.6304     5.40    3.0    
201503082048  2015   3   8  16   8  48.00 -97.2740  35.6348     5.82    3.3    
201503082049  2015   3   8  17   1   2.00 -97.6436  36.6146     5.56    3.0    
201503082058  2015   3   8  20  49  37.00 -97.4334  35.8276     1.11    2.7    
201503082064  2015   3   8  22  49  14.00 -97.2888  36.2692     5.59    3.3    
201503092008  2015   3   9   3  40  24.00 -97.4481  35.8150     4.53    3.7    
201503092010  2015   3   9   4  23   1.00 -97.4511  35.8144     5.00    3.3    
201503092019  2015   3   9   6   7  29.00 -99.0228  36.5129     8.72    2.9    
201503092026  2015   3   9  10  17  25.00 -97.6373  36.6004     2.75    2.9    
201503092029  2015   3   9  10  57  48.00 -97.4384  35.8206     4.90    3.1    
201503092033  2015   3   9  13  11  28.00 -97.6617  36.6297     5.21    2.7    
201503092036  2015   3   9  14  24  54.00 -96.8566  36.0852     5.27    2.7    
201503092039  2015   3   9  15  40  39.00 -97.8595  36.6613     6.46    2.5    
201503092040  2015   3   9  15   6  51.00 -97.4484  35.8189     3.46    2.5    
201503092044  2015   3   9  18  39  20.00 -98.2960  36.8839     5.55    2.8    
201503092051  2015   3   9  21  43  11.00 -97.6635  36.6262     5.31    2.6    
201503092052  2015   3   9  22  21  28.00 -97.2425  35.5410     6.05    3.0    
201503102012  2015   3  10   4   4  21.00 -97.5342  36.7514     6.58    3.3    
201503102013  2015   3  10   5   2  13.00 -96.7336  36.2065     3.41    2.9    
201503102042  2015   3  10  17  16  11.00 -99.0161  36.5159     7.09    2.5    
201503102047  2015   3  10  18  21  22.00 -98.2735  36.8122     5.00    2.6    
201503102050  2015   3  10  20  41  28.00 -97.2761  36.2651     5.41    3.0    
201503112004  2015   3  11   1  30  26.00 -97.2091  35.9860     3.94    2.5    
201503112008  2015   3  11   4  41  38.00 -97.4342  35.8209     2.71    2.5    
201503112015  2015   3  11   9  38  42.00 -98.9897  36.5194     5.00    2.6    
201503112026  2015   3  11  14  43  44.00 -97.3075  36.1157     4.85    3.3    
201503112029  2015   3  11  15  58  33.00 -97.6433  36.2731     5.53    2.6    
201503112036  2015   3  11  16   5  42.00 -98.2179  36.8745     3.99    2.6    
201503112037  2015   3  11  16  21  47.00 -98.2165  36.8773     3.96    2.5    
201503112038  2015   3  11  16   0  49.00 -98.1146  36.8676     5.00    2.5    
201503112044  2015   3  11  18  60  15.00 -99.0239  36.5197     5.00    2.6    
201503112047  2015   3  11  21  36   5.00 -98.3616  36.7463     5.00    2.7    
201503112048  2015   3  11  22  14  19.00 -97.3882  35.7424     5.44    2.5    
201503112051  2015   3  11  23  46  14.00 -97.3846  35.7431     4.88    2.5    
201503122010  2015   3  12   2  31  10.00 -97.3777  35.7426     3.98    2.5    
201503122028  2015   3  12   7  30  57.00 -98.0877  36.5202     6.53    2.5    
201503122033  2015   3  12  10  26  40.00 -98.1167  36.8699     5.00    3.1    
201503122047  2015   3  12  17  17  46.00 -97.6668  36.6245     6.86    2.7    
201503122054  2015   3  12  20  15   4.00 -97.3824  35.7428     4.16    2.7    
201503122055  2015   3  12  20  39   4.00 -97.3855  35.7442     4.22    2.8    
201503122057  2015   3  12  20   2  34.00 -97.6667  36.6284     5.27    3.9    
201503132005  2015   3  13   1  49   2.00 -97.6706  36.6250     5.24    2.9    
201503132022  2015   3  13   6   4  49.00 -97.3777  35.7440     5.00    3.0    
201503132023  2015   3  13   7  24  10.00 -96.7731  35.9524     4.38    2.9    
201503132025  2015   3  13   7  52  14.00 -97.3817  35.7459     5.80    2.9    
201503132027  2015   3  13   7  54  38.00 -97.3819  35.7455     6.19    3.2    
201503132029  2015   3  13   9  50   2.00 -97.3790  35.7450     5.59    2.5    
201503132032  2015   3  13  10  26   4.00 -97.6350  36.9396     2.30    3.3    
201503132039  2015   3  13  13  27  52.00 -97.1125  35.9652     5.00    2.6    
201503132040  2015   3  13  14  20  26.00 -97.6331  36.9440     5.00    2.6    
201503132041  2015   3  13  14  24  29.00 -97.7544  36.6858     6.63    2.8    
201503132047  2015   3  13  16  21  50.00 -97.0079  35.4371     5.63    2.5    
201503132055  2015   3  13  17  36  20.00 -96.9041  36.2864     5.12    2.6    
201503132056  2015   3  13  17  14  22.00 -99.0311  36.5116    10.38    2.8    
201503132060  2015   3  13  17  31  43.00 -97.7497  36.6881     4.90    2.6    
201503132066  2015   3  13  18  31  32.00 -97.9580  35.3241     9.35    2.6    
201503132076  2015   3  13  22   2  54.00 -97.5408  36.1102     5.43    2.8    
201503142009  2015   3  14   3  55  20.00 -97.1610  36.3670     5.00    3.0    
201503142026  2015   3  14  13  47  57.00 -97.6287  36.7445     5.00    3.1    
201503142043  2015   3  14  21  14  13.00 -97.3488  36.6026     5.83    3.0    
201503152011  2015   3  15   2   5  58.00 -97.6631  36.6290     5.00    2.6    
201503152016  2015   3  15   5   4  10.00 -97.2792  36.2641     5.42    3.1    
201503152018  2015   3  15   5  15  19.00 -97.3531  36.5994     5.11    2.9    
201503152019  2015   3  15   5  22  56.00 -97.6600  36.6262     5.64    2.8    
201503152029  2015   3  15  12  14  50.00 -97.3621  35.7407     4.46    2.6    
201503152042  2015   3  15  17  51  24.00 -97.4439  35.8223     4.67    2.6    
201503162009  2015   3  16   1  25  58.00 -97.3451  36.6001     8.01    2.6    
201503162022  2015   3  16   7  15  47.00 -97.2378  35.8085     5.70    2.5    
201503162024  2015   3  16   8   2   2.00 -97.6203  36.9533     5.00    2.6    
201503162026  2015   3  16  10  51  50.00 -97.6510  36.6331     5.60    2.8    
201503162032  2015   3  16  13   1  19.00 -97.2330  35.8053     6.96    3.2    
201503162035  2015   3  16  14  52  15.00 -97.2395  35.8121     4.30    3.0    
201503162040  2015   3  16  15  47  28.00 -97.2366  35.8120     5.73    3.0    
201503162045  2015   3  16  16  46  31.00 -97.4471  35.8192     5.00    2.6    
201503162046  2015   3  16  16   2  40.00 -98.0972  36.6300     6.36    2.8    
201503162048  2015   3  16  17  50  43.00 -97.6491  36.6343     5.80    2.8    
201503162058  2015   3  16  20  14  30.00 -97.4500  35.8141     5.27    2.6    
201503162065  2015   3  16  22   9  46.00 -97.2352  35.8094     7.11    3.4    
201503172002  2015   3  17   0  59   3.00 -97.1017  36.3600     4.80    3.1    
201503172003  2015   3  17   0  11  36.00 -97.8714  36.8345     4.15    2.6    
201503172011  2015   3  17   5  31  26.00 -97.5353  36.1157     5.51    2.5    
201503172017  2015   3  17   7  57  28.00 -97.8700  36.6600     5.00    2.7    
201503172021  2015   3  17   8  45  19.00 -98.0678  36.7498     5.48    2.8    
201503172027  2015   3  17  11  17  11.00 -97.1980  36.3316     5.00    2.5    
201503172034  2015   3  17  13  31  31.00 -96.7609  35.5441     5.00    2.8    
201503172040  2015   3  17  15  44  15.00 -97.8744  36.6538     6.00    2.6    
201503172067  2015   3  17  23  32  45.00 -97.6222  36.5995     2.38    3.9    
201503182018  2015   3  18   9  25  40.00 -97.2357  35.8110     5.83    2.8    
201503182042  2015   3  18  18  35  13.00 -98.0299  36.7794     6.49    3.0    
201503182049  2015   3  18  19  25   7.00 -97.5563  36.7530     8.04    2.9    
201503182052  2015   3  18  19  37  18.00 -97.6550  36.6312     6.21    2.7    
201503182060  2015   3  18  21  60  51.00 -97.6278  36.9421     4.94    2.6    
201503192003  2015   3  19   1  47  15.00 -97.1655  36.4712     6.69    2.8    
201503192013  2015   3  19   3   6  36.00 -97.4179  35.8164     5.65    2.5    
201503192020  2015   3  19   6  14  35.00 -97.6551  36.6325     5.51    2.7    
201503192029  2015   3  19   8   6  57.00 -97.8656  36.6605     6.61    2.8    
201503192032  2015   3  19  10  23  38.00 -97.3063  36.2624     5.53    2.5    
201503192035  2015   3  19  11   9  14.00 -97.1049  36.0101     4.75    2.8    
201503192044  2015   3  19  14  32  48.00 -97.6077  36.6029     6.11    3.1    
201503192048  2015   3  19  18  30   6.00 -97.4393  35.8186     4.33    2.6    
201503192055  2015   3  19  20  11  14.00 -98.6976  36.4363     5.00    2.6    
201503192058  2015   3  19  20  15  54.00 -98.7007  36.7577     5.00    2.6    
201503192062  2015   3  19  21  22  42.00 -97.3789  35.7430     3.77    2.6    
201503192064  2015   3  19  22  44  30.00 -97.3794  35.7412     4.62    2.7    
201503202036  2015   3  20   8  40  19.00 -98.8304  36.4781     5.00    2.7    
201503202039  2015   3  20   9  40   0.00 -97.5989  36.5666     5.00    3.2    
201503202053  2015   3  20  14   4  13.00 -98.5577  36.5460     5.45    2.7    
201503202068  2015   3  20  21   3  10.00 -97.2316  36.1139     4.60    2.7    
201503212008  2015   3  21   2  28  10.00 -97.3905  35.7456     4.29    2.5    
201503212009  2015   3  21   2  51  58.00 -97.6528  36.6319     6.31    2.8    
201503212015  2015   3  21   5   1  16.00 -97.9680  36.6602     5.59    2.5    
201503212019  2015   3  21   7  31  45.00 -97.3900  35.7439     5.11    2.9    
201503212021  2015   3  21   9  52   2.00 -97.6293  36.9452     7.05    2.7    
201503212026  2015   3  21  10  52   8.00 -97.0884  36.3506     5.00    3.6    
201503212028  2015   3  21  10  46  58.00 -98.3812  36.6065     5.97    3.2    
201503212034  2015   3  21  13   1   0.00 -97.6306  36.9447     6.85    2.5    
201503212043  2015   3  21  16  39  23.00 -97.3975  35.9260     5.29    2.8    
201503212047  2015   3  21  17  58  23.00 -97.3106  36.0250     4.51    2.7    
201503212049  2015   3  21  19  12   3.00 -98.9813  36.5168     5.00    2.5    
201503212051  2015   3  21  19  37  57.00 -97.2504  36.2578     4.98    3.0    
201503212053  2015   3  21  19  36  58.00 -97.2549  36.2596     4.68    3.4    
201503212056  2015   3  21  20  54  36.00 -97.3810  35.7465     5.91    2.5    
201503222009  2015   3  22   2  14  39.00 -97.5089  36.2754     6.12    2.6    
201503222010  2015   3  22   2  16  50.00 -97.1634  36.4736     8.05    2.7    
201503222012  2015   3  22   4  57  15.00 -97.6471  36.6341     5.87    2.5    
201503222028  2015   3  22  11  10  12.00 -97.1971  36.3321     5.00    3.3    
201503222030  2015   3  22  12  54  14.00 -97.4300  36.5700     5.00    2.9    
201503222032  2015   3  22  12  52  31.00 -97.3092  36.0232     3.40    2.6    
201503222035  2015   3  22  13  38  18.00 -97.5090  36.2789     6.36    2.7    
201503222038  2015   3  22  14  56  19.00 -98.0294  36.7127     5.68    2.5    
201503222044  2015   3  22  19  46  32.00 -97.5108  36.2775     6.84    2.8    
201503222048  2015   3  22  21   7  53.00 -97.5526  36.7521     7.15    2.7    
201503222049  2015   3  22  22  43   4.00 -98.9942  36.5207     5.00    2.6    
201503222052  2015   3  22  22  23  45.00 -97.5171  36.3321     6.63    3.4    
201503232001  2015   3  23   0  60  55.00 -97.2315  35.8076     5.11    2.6    
201503232005  2015   3  23   3  24  21.00 -96.9352  36.4189     5.41    2.9    
201503232007  2015   3  23   4  14   8.00 -99.0004  36.5224     5.00    2.6    
201503232014  2015   3  23   6   9  18.00 -97.6337  36.9426     5.59    2.8    
201503232016  2015   3  23   7  27  24.00 -98.0303  36.7820     6.60    3.6    
201503232017  2015   3  23   7  33  36.00 -98.0267  36.7819     6.33    2.9    
201503232021  2015   3  23  11  34   0.00 -98.1079  36.7370     5.69    2.7    
201503232031  2015   3  23  16  19  18.00 -98.0238  36.7831     6.81    3.3    
201503232032  2015   3  23  16  43  23.00 -98.0207  36.7820     5.76    3.3    
201503232033  2015   3  23  17  31  17.00 -96.9873  35.7913     5.28    3.6    
201503232035  2015   3  23  18   2  37.00 -96.9891  35.7924     5.71    2.8    
201503232036  2015   3  23  19  42   2.00 -97.2271  36.5198     6.89    2.8    
201503232037  2015   3  23  19  47  10.00 -97.2282  36.5189     8.05    2.9    
201503232042  2015   3  23  20  15  16.00 -97.5663  36.1222     4.21    3.6    
201503232046  2015   3  23  21  29  41.00 -98.0248  36.7829     7.01    3.0    
201503232050  2015   3  23  23  27   7.00 -97.5683  36.1260     3.08    2.6    
201503232052  2015   3  23  23  54  29.00 -97.6539  36.6336     2.59    3.9    
201503232053  2015   3  23  23   8  34.00 -97.6731  36.6237     5.41    2.7    
201503232055  2015   3  23  23   7  50.00 -97.0982  36.3563     5.96    2.9    
201503242003  2015   3  24   0  28  27.00 -97.1119  36.3561     0.83    3.7    
201503242017  2015   3  24   7  16  17.00 -97.0860  36.3535     5.89    2.6    
201503242019  2015   3  24   9  28   0.00 -97.5097  36.2781     5.71    2.5    
201503242020  2015   3  24   9  14  39.00 -98.9563  36.5175     0.42    3.5    
201503242021  2015   3  24   9  37  45.00 -98.9862  36.5166     5.00    3.0    
201503242022  2015   3  24   9  33  57.00 -97.5132  36.2786     6.74    2.6    
201503242024  2015   3  24  10   8   5.00 -98.9834  36.5116     5.00    2.6    
201503242025  2015   3  24  10  15   7.00 -99.0043  36.5177     7.41    3.3    
201503242027  2015   3  24  10   6  14.00 -98.9959  36.5205     5.00    2.8    
201503242028  2015   3  24  10  50  23.00 -98.9864  36.5084     5.00    2.7    
201503242031  2015   3  24  10   9  41.00 -99.0024  36.5215     5.00    2.5    
201503242033  2015   3  24  11  22   7.00 -97.0976  36.2244     5.55    2.5    
201503242039  2015   3  24  13  11   0.00 -98.2667  36.7895     5.48    2.5    
201503242046  2015   3  24  13  44  54.00 -97.2242  36.0784     5.27    3.2    
201503242048  2015   3  24  14   3  21.00 -97.0280  36.0760     4.40    2.5    
201503242050  2015   3  24  14  36  31.00 -98.3807  36.5423     5.00    3.1    
201503242052  2015   3  24  15  23   2.00 -99.0107  36.5200     5.00    2.5    
201503242066  2015   3  24  19  29  48.00 -98.0301  36.7776     6.51    4.0    
201503242070  2015   3  24  20   5  25.00 -97.5195  36.3309     6.79    3.5    
201503242073  2015   3  24  20   7  57.00 -98.1191  36.8691     4.48    2.6    
201503242080  2015   3  24  23  59  45.00 -97.7286  36.4449     4.77    3.0    
201503242081  2015   3  24  23  18  53.00 -97.7278  36.4455     4.54    3.2    
201503252001  2015   3  25   0  57  10.00 -98.0299  36.7746     6.73    3.2    
201503252003  2015   3  25   0  27  15.00 -97.6278  36.5999     5.23    3.4    
201503252005  2015   3  25   0   0  42.00 -98.0333  36.7746     5.65    2.5    
201503252010  2015   3  25   3  17  15.00 -97.3781  36.2715     5.57    3.5    
201503252023  2015   3  25   8  48  54.00 -97.3109  36.1275     3.94    2.9    
201503252026  2015   3  25  10  28  46.00 -97.4325  36.4590     7.23    2.5    
201503252028  2015   3  25  11   8  32.00 -97.4412  35.8031     5.79    2.7    
201503252032  2015   3  25  13  26  31.00 -97.2382  36.3527     4.88    2.5    
201503252047  2015   3  25  15   4  13.00 -98.0136  36.7835     6.21    2.5    
201503252055  2015   3  25  17  59  33.00 -97.3673  35.6500     5.18    3.2    
201503252057  2015   3  25  18   4  34.00 -98.1632  36.5947     5.91    2.5    
201503252064  2015   3  25  21  32  59.00 -97.2758  36.1362     5.02    2.8    
201503262002  2015   3  26   0  10  23.00 -97.2753  36.1350     5.17    2.7    
201503262012  2015   3  26   4  44   6.00 -98.5344  36.7949     6.04    2.8    
201503262013  2015   3  26   4  25  48.00 -97.4365  36.1143     5.69    2.6    
201503262029  2015   3  26  18  45   3.00 -97.3704  35.6473     6.40    2.6    
201503262030  2015   3  26  18   6  30.00 -97.8064  36.9123     3.03    2.6    
201503262031  2015   3  26  18  35  54.00 -97.3209  36.4659     6.38    2.6    
201503262036  2015   3  26  22  18  16.00 -98.0271  36.7760     6.51    3.2    
201503262040  2015   3  26  23  43  34.00 -97.2848  36.1501     5.37    2.6    
201503272006  2015   3  27   1  15  34.00 -97.8743  36.8414     5.00    2.7    
201503272013  2015   3  27   2  45  36.00 -97.6747  36.6239     5.14    2.5    
201503272016  2015   3  27   3  55  10.00 -96.8284  36.1388     3.36    2.8    
201503272022  2015   3  27   3  15  54.00 -98.9756  36.5126     5.00    2.5    
201503272037  2015   3  27   7  28  42.00 -97.8801  36.8331     4.53    2.7    
201503272039  2015   3  27   8  44   4.00 -97.2728  36.1357     4.99    2.5    
201503272041  2015   3  27   8  44   7.00 -97.6260  36.6000     6.87    2.5    
201503272042  2015   3  27  10  17  32.00 -97.0212  36.2107     5.00    3.0    
201503272045  2015   3  27  12  46  56.00 -97.4532  35.8131     5.48    2.8    
201503272049  2015   3  27  16  21  19.00 -97.1235  36.3425     3.08    2.7    
201503272050  2015   3  27  16   4  39.00 -97.2500  36.1278     5.00    3.2    
201503272057  2015   3  27  20  40  22.00 -99.0340  36.5124     7.03    2.9    
201503272062  2015   3  27  21   2  47.00 -96.9694  35.6390     5.60    2.5    
201503272065  2015   3  27  22  19  54.00 -97.6953  36.5977     6.34    2.8    
201503282017  2015   3  28   9  44  26.00 -97.5592  36.1207     5.33    2.7    
201503282019  2015   3  28  10   6  12.00 -97.6945  36.8187     2.13    2.9    
201503282020  2015   3  28  10  19  43.00 -96.5264  35.4850     5.00    2.9    
201503282021  2015   3  28  11  55   8.00 -98.9193  36.5187     5.00    3.1    
201503282022  2015   3  28  11  10  23.00 -98.8947  36.5403     7.02    2.7    
201503282026  2015   3  28  16  51  10.00 -97.5234  36.2599     5.00    2.6    
201503282036  2015   3  28  19  36  59.00 -97.6962  36.5976     6.68    2.9    
201503282039  2015   3  28  21  46  25.00 -97.8633  36.6601     6.32    2.9    
201503282040  2015   3  28  21  36  40.00 -97.5085  36.2779     6.03    2.9    
201503282045  2015   3  28  23  13   3.00 -97.5089  36.2782     3.62    2.8    
201503292002  2015   3  29   0  55   3.00 -98.9887  36.5116     5.00    2.6    
201503292011  2015   3  29   2  36  59.00 -97.4230  36.1839     5.17    2.6    
201503292013  2015   3  29   3   3  30.00 -98.9473  36.5102     0.80    2.6    
201503292016  2015   3  29   4   8  48.00 -97.5675  36.1125     4.84    2.6    
201503292017  2015   3  29   5   1   6.00 -97.4736  35.8363     4.53    3.1    
201503292020  2015   3  29  10   9  15.00 -99.0122  36.5131     5.00    2.6    
201503292028  2015   3  29  14  28  20.00 -97.4227  36.1852     6.45    2.6    
201503292035  2015   3  29  22  15  23.00 -98.0957  36.7157     5.23    2.5    
201503302020  2015   3  30   2  38  50.00 -97.3781  36.2715     6.70    2.7    
